# Program:featureCounts v2.0.5; Command:"/home/shared/subread-2.0.5-Linux-x86_64/bin/featureCounts" "-T" "42" "-a" "../output/05-Apul-lncRNA/lncRNAs.gtf" "-o" "../output/05-Apul-lncRNA/counts.txt" "-t" "lncRNA" "-g" "gene_id" "-p" "../data/1A10.sorted.bam" "../data/1A12.sorted.bam" "../data/1A1.sorted.bam" "../data/1A2.sorted.bam" "../data/1A8.sorted.bam" "../data/1A9.sorted.bam" "../data/1B10.sorted.bam" "../data/1B1.sorted.bam" "../data/1B2.sorted.bam" "../data/1B5.sorted.bam" "../data/1B9.sorted.bam" "../data/1C10.sorted.bam" "../data/1C4.sorted.bam" "../data/1D10.sorted.bam" "../data/1D3.sorted.bam" "../data/1D4.sorted.bam" "../data/1D6.sorted.bam" "../data/1D8.sorted.bam" "../data/1D9.sorted.bam" "../data/1E1.sorted.bam" "../data/1E3.sorted.bam" "../data/1E5.sorted.bam" "../data/1E9.sorted.bam" "../data/1F11.sorted.bam" "../data/1F4.sorted.bam" "../data/1F8.sorted.bam" "../data/1G5.sorted.bam" "../data/1H11.sorted.bam" "../data/1H12.sorted.bam" "../data/1H6.sorted.bam" "../data/1H7.sorted.bam" "../data/1H8.sorted.bam" "../data/2B2.sorted.bam" "../data/2B3.sorted.bam" "../data/2C1.sorted.bam" "../data/2C2.sorted.bam" "../data/2D2.sorted.bam" "../data/2E2.sorted.bam" "../data/2F1.sorted.bam" "../data/2G1.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../data/1A10.sorted.bam	../data/1A12.sorted.bam	../data/1A1.sorted.bam	../data/1A2.sorted.bam	../data/1A8.sorted.bam	../data/1A9.sorted.bam	../data/1B10.sorted.bam	../data/1B1.sorted.bam	../data/1B2.sorted.bam	../data/1B5.sorted.bam	../data/1B9.sorted.bam	../data/1C10.sorted.bam	../data/1C4.sorted.bam	../data/1D10.sorted.bam	../data/1D3.sorted.bam	../data/1D4.sorted.bam	../data/1D6.sorted.bam	../data/1D8.sorted.bam	../data/1D9.sorted.bam	../data/1E1.sorted.bam	../data/1E3.sorted.bam	../data/1E5.sorted.bam	../data/1E9.sorted.bam	../data/1F11.sorted.bam	../data/1F4.sorted.bam	../data/1F8.sorted.bam	../data/1G5.sorted.bam	../data/1H11.sorted.bam	../data/1H12.sorted.bam	../data/1H6.sorted.bam	../data/1H7.sorted.bam	../data/1H8.sorted.bam	../data/2B2.sorted.bam	../data/2B3.sorted.bam	../data/2C1.sorted.bam	../data/2C2.sorted.bam	../data/2D2.sorted.bam	../data/2E2.sorted.bam	../data/2F1.sorted.bam	../data/2G1.sorted.bam
lncRNA_12029	ptg000018l	2037958	2039899	+	1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12030	ptg000018l	2038299	2039899	+	1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12031	ptg000018l	2743062	2743756	+	695	0	10	108	0	2	3	16	18	2	8	0	63	22	2	2	20	4	4	0	74	10	0	0	9	23	0	110	10	12	0	37	3	24	0	0	15	28	7	0	4
lncRNA_12032	ptg000018l	3186793	3195803	+	9011	211	97	98	293	144	140	116	302	268	135	170	118	134	391	157	208	118	43	192	262	297	168	219	94	136	311	325	97	165	311	150	68	120	262	131	231	146	83	275	101
lncRNA_12033	ptg000018l	3186838	3194438	+	7601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12034	ptg000018l	3186841	3194438	+	7598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12035	ptg000018l	3465206	3467636	+	2431	4	37	18	0	20	9	24	1	2	17	1	6	29	22	10	2	10	22	0	10	11	31	66	36	34	5	9	37	8	5	12	7	20	18	2	23	12	12	5	16
lncRNA_12036	ptg000018l	3602095	3603935	+	1841	0	0	0	0	0	0	0	0	3	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12037	ptg000018l	3602118	3603935	+	1818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12038	ptg000018l	3613760	3619386	+	5627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12039	ptg000018l	3613760	3619386	+	5627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12040	ptg000018l	3727708	3730462	+	2755	34	24	5	1	59	2	5	25	20	16	58	12	2	143	13	8	5	11	16	19	79	8	10	4	12	73	7	24	65	73	7	20	57	6	3	3	5	0	42	4
lncRNA_12041	ptg000018l	3765611	3766195	+	585	12	78	9	0	61	0	28	15	32	13	10	18	25	9	10	28	24	25	0	8	19	31	16	22	73	9	0	78	11	9	37	15	9	36	0	29	42	37	0	37
lncRNA_12042	ptg000018l	3735309	3738502	+	3194	25	6	2	0	5	2	4	13	6	11	8	3	16	29	17	12	17	2	26	8	1	0	4	2	4	33	6	6	21	33	14	2	0	4	3	14	0	3	16	3
lncRNA_12043	ptg000018l	3736959	3738223	+	1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12044	ptg000018l	3739549	3743010	+	3462	0	0	0	0	2	13	4	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	17	0	8	0	0	0	6	0	0	3	0	0	1	0	0	0	0	8
lncRNA_12045	ptg000018l	3739593	3742273	+	2681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12046	ptg000018l	3747467	3747991	+	525	0	5	6	0	5	0	2	0	1	2	0	1	0	1	2	1	3	8	0	19	0	0	5	0	7	0	8	5	1	0	2	2	2	1	6	2	1	1	1	0
lncRNA_12047	ptg000018l	3832090	3832306	+	217	2	0	6	0	5	5	0	18	17	3	1	0	3	23	9	0	17	4	5	7	9	2	0	63	7	19	37	0	10	19	4	10	10	0	1	3	1	15	11	0
lncRNA_12048	ptg000018l	3854567	3856332	+	1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12049	ptg000018l	3854567	3856332	+	1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12050	ptg000018l	4107883	4113403	+	5521	0	49	27	2	3	3	1	3	8	12	1	10	15	0	0	5	8	71	5	14	8	6	1	7	17	0	3	49	7	0	10	3	2	17	0	9	22	29	0	3
lncRNA_12051	ptg000018l	4353087	4359822	+	6736	0	0	18	0	2	1	0	0	68	12	0	19	0	3	0	0	18	0	3	0	5	6	0	106	1	0	5	0	8	0	11	6	0	2	0	0	0	0	0	2
lncRNA_12052	ptg000018l	4853350	4854448	+	1099	0	0	4	0	0	0	0	0	25	0	0	6	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12053	ptg000018l	5353922	5354925	+	1004	5	2	22	2	6	3	0	3	0	12	0	7	49	1	3	0	23	20	0	12	21	0	14	28	6	0	38	2	10	0	34	14	8	7	0	21	0	2	0	12
lncRNA_12054	ptg000018l	5683296	5684377	+	1082	208	503	86	464	465	856	285	618	725	598	472	100	138	745	163	825	1124	816	191	377	325	383	277	201	503	563	580	503	492	563	457	124	198	666	482	291	133	50	256	372
lncRNA_12055	ptg000018l	5851760	5852632	+	873	189	69	139	38	55	67	69	133	111	394	16	60	412	37	39	112	90	40	118	63	39	170	136	60	128	88	114	69	32	88	309	150	69	156	76	157	52	92	64	18
lncRNA_12056	ptg000018l	6056139	6064142	+	8004	1	11	5	12	3	4	1	16	8	3	2	12	21	0	10	5	20	11	0	10	0	36	0	2	30	8	32	11	8	8	6	4	6	7	0	17	0	0	0	0
lncRNA_12057	ptg000018l	6059587	6063272	+	3686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12058	ptg000018l	6105737	6108631	+	2895	0	21	0	1	7	9	4	1	18	7	10	0	1	0	0	1	6	13	10	0	7	2	4	5	1	8	2	21	1	8	1	1	5	6	0	0	8	24	6	7
lncRNA_12059	ptg000018l	6238983	6249650	+	10668	293296	233095	102991	644197	274075	531147	294772	88277	184360	145796	382702	120413	99962	457807	146749	544010	383418	324500	259711	291196	137562	177784	366874	151506	215538	324474	209859	233095	370064	324474	212141	165322	178410	184692	175415	156959	92021	44406	505049	154755
lncRNA_12060	ptg000018l	6310531	6311112	+	582	5321	443	3041	2737	451	804	2126	1898	2407	2186	1726	2222	3351	1406	2726	3444	700	1101	1017	1924	620	1721	4470	1124	758	3061	1058	443	2014	3061	945	3613	2785	641	1419	1108	6148	1865	4561	565
lncRNA_12061	ptg000018l	6326629	6331082	+	4454	286	263	490	161	588	214	824	193	76	444	198	288	166	86	117	121	157	123	48	334	735	88	561	933	134	85	129	263	66	85	45	557	153	297	18	221	600	440	166	532
lncRNA_12062	ptg000018l	6509749	6512090	+	2342	2419	387	360	1909	376	1083	590	798	656	479	1279	244	625	1487	327	459	386	428	117	2019	695	575	565	331	531	2113	1559	387	582	2113	692	751	1235	409	705	425	404	182	1707	258
lncRNA_12063	ptg000018l	6544061	6544306	+	246	74	41	67	111	61	149	66	285	147	214	127	94	99	99	40	140	111	21	111	31	100	58	124	21	29	105	71	41	8	105	89	118	229	13	128	24	1	61	53	13
lncRNA_12064	ptg000018l	6594847	6596174	+	1328	1410	929	483	1391	512	968	5551	665	1005	5257	2213	1156	2955	331	1944	1284	660	650	1522	1410	1388	645	878	3001	467	1510	629	929	804	1510	592	3675	2001	972	514	1983	601	172	1135	1228
lncRNA_12065	ptg000018l	6683595	6686291	+	2697	30	20	201	115	4	47	41	22	45	63	22	33	36	53	20	65	14	91	27	185	15	6	62	38	98	62	236	20	39	62	24	46	44	5	41	41	96	22	76	21
lncRNA_12066	ptg000018l	6831470	6832422	+	953	0	0	4	32	2	23	0	22	0	0	0	0	1	3	9	0	0	0	0	4	0	0	0	12	0	0	44	0	0	0	0	6	4	0	3	0	0	0	0	2
lncRNA_12067	ptg000018l	7026951	7027601	+	651	21	0	30	42	8	32	0	4	36	68	14	41	0	44	10	1	7	0	49	22	14	0	0	5	0	57	22	0	1	57	53	1	8	3	28	0	0	0	31	0
lncRNA_12068	ptg000018l	7111284	7116069	+	4786	86	36	45	12	27	90	53	21	86	168	25	58	46	87	35	74	73	54	88	43	41	29	44	44	53	19	49	36	64	19	49	98	46	42	55	28	35	1	23	19
lncRNA_12069	ptg000018l	7592326	7597964	+	5639	14	17	138	0	0	24	0	19	0	4	0	24	32	4	0	2	10	5	0	19	9	9	0	7	25	4	135	17	0	4	13	22	5	4	0	30	80	8	0	4
lncRNA_12070	ptg000018l	7597723	7601111	+	3389	2	7	161	26	3	13	7	2	8	7	3	53	50	26	3	14	23	0	0	4	6	0	11	15	18	14	54	7	0	14	20	1	27	7	13	42	67	0	0	2
lncRNA_12071	ptg000018l	7392140	7402348	+	10209	13	1	10	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	8	1	1	0	0	7	1	0	0	0	0	0	6	0	13	0	0	0	0
lncRNA_12072	ptg000018l	7875713	7880779	+	5067	0	2	2	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	9	8	0	0	4	0	0	4	2	0	0	0	0	5	2	0	1	6	0	0	0
lncRNA_12073	ptg000018l	7877595	7880779	+	3185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12074	ptg000018l	7957182	7960803	+	3622	916	895	691	8	573	1	895	1552	841	1783	448	253	507	1167	749	697	1244	752	686	914	366	617	873	824	975	387	3	895	619	387	1305	485	655	677	6	637	209	126	931	313
lncRNA_12075	ptg000018l	8001317	8007634	+	6318	236	146	178	5	93	0	81	70	155	211	60	79	49	328	34	67	226	167	71	217	73	92	112	71	142	152	1	146	127	152	202	82	267	86	0	73	33	67	139	54
lncRNA_12076	ptg000018l	8017921	8018666	+	746	9	6	62	0	14	2	21	6	9	6	24	7	28	55	4	2	21	2	0	27	26	4	13	18	3	10	0	6	23	10	0	30	0	28	0	36	0	8	0	12
lncRNA_12077	ptg000018l	8034095	8037445	+	3351	0	7	8	0	4	0	0	0	0	0	0	0	2	2	0	3	6	0	0	7	0	0	1	1	8	0	0	7	0	0	0	3	2	0	0	3	24	0	0	4
lncRNA_12078	ptg000018l	8034561	8037445	+	2885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12079	ptg000018l	8034564	8037445	+	2882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12080	ptg000018l	8064151	8065064	+	914	26	2	97	1	0	12	6	3	24	20	4	2	21	4	0	0	16	0	0	20	12	21	8	20	8	7	21	2	0	7	8	0	13	37	0	7	32	0	35	4
lncRNA_12081	ptg000018l	8088967	8089975	+	1009	109	22	16	0	65	0	137	53	58	82	42	22	60	111	56	31	30	45	0	48	39	35	90	27	55	32	0	22	25	32	15	66	46	30	0	30	35	83	164	24
lncRNA_12082	ptg000018l	8111069	8116600	+	5532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12083	ptg000018l	8111069	8116600	+	5532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12084	ptg000018l	8115424	8120596	+	5173	18	2	32	0	2	14	1	0	4	1	10	18	5	5	0	3	3	4	0	5	1	0	5	1	1	12	4	2	1	12	4	0	28	5	0	7	37	8	0	1
lncRNA_12085	ptg000018l	8123521	8124186	+	666	0	47	12	72	34	60	88	0	8	49	4	7	96	0	0	67	37	48	24	2	1	43	121	14	25	4	34	47	35	4	54	77	0	28	91	38	12	0	1	25
lncRNA_12086	ptg000018l	8491175	8491858	+	684	0	0	38	1	0	3	0	3	0	0	0	1	2	0	16	0	2	0	0	0	0	0	0	0	0	0	22	0	0	0	4	0	0	0	0	1	0	0	0	0
lncRNA_12087	ptg000018l	8491430	8491858	+	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12088	ptg000018l	8518545	8519807	+	1263	8	3	28	26	14	18	4	19	19	11	0	14	22	2	14	0	3	9	16	1	3	25	9	43	7	3	14	3	2	3	2	22	3	11	15	10	8	0	1	0
lncRNA_12089	ptg000018l	8724764	8726845	+	2082	29	1	23	3	1	4	0	2	8	8	15	1	10	3	2	1	4	6	8	10	14	5	2	2	2	19	4	1	4	19	4	1	3	2	0	15	14	1	54	2
lncRNA_12090	ptg000018l	9151801	9153980	+	2180	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
lncRNA_12091	ptg000018l	9399161	9407184	+	8024	0	0	0	33	35	98	0	54	0	0	0	0	5	103	14	0	0	0	0	58	52	0	0	0	1	27	143	0	19	27	0	31	18	0	20	0	0	19	34	0
lncRNA_12092	ptg000018l	9504855	9505531	+	677	0	0	12	0	0	2	0	17	38	21	0	0	3	0	0	0	12	0	10	0	0	3	0	2	0	0	10	0	0	0	16	0	0	3	0	0	0	0	0	0
lncRNA_12093	ptg000018l	9506266	9506576	+	311	0	1	14	69	0	11	1	9	30	11	0	17	43	0	14	3	7	2	61	1	0	45	11	1	0	0	4	1	0	0	12	0	0	50	34	29	0	0	0	0
lncRNA_12094	ptg000018l	9518417	9518910	+	494	0	5	2	0	0	0	0	1	4	2	0	1	2	0	0	4	0	2	0	0	0	0	0	1	1	0	0	5	0	0	1	0	0	17	0	14	0	0	0	0
lncRNA_12095	ptg000018l	9682997	9684263	+	1267	0	8	16	11	0	12	8	27	13	4	6	9	9	2	22	18	0	6	6	3	0	5	8	16	5	0	50	8	0	0	11	0	0	12	9	9	56	0	0	10
lncRNA_12096	ptg000018l	9736820	9737836	+	1017	0	1	11	0	0	0	6	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12097	ptg000018l	10197117	10197721	+	605	0	0	11	0	3	0	0	6	0	3	0	3	0	1	7	7	3	0	0	3	0	0	0	0	0	0	5	0	14	0	0	0	12	1	0	0	1	0	6	0
lncRNA_12098	ptg000018l	10331854	10333817	+	1964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12099	ptg000018l	10421745	10430470	+	8726	5	7	31	10	7	15	0	34	32	13	18	2	23	20	21	1	14	9	125	11	9	5	0	4	12	5	65	7	24	5	33	11	16	31	12	6	79	40	25	3
lncRNA_12100	ptg000018l	10534446	10536902	+	2457	101	144	222	378	138	198	214	171	335	306	388	364	127	264	164	339	122	172	197	234	149	708	289	85	151	377	187	144	252	377	151	150	423	259	294	144	131	211	435	79
lncRNA_12101	ptg000018l	10551328	10551897	+	570	0	0	0	0	3	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	1	0
lncRNA_12102	ptg000018l	10692936	10693730	+	795	0	27	0	9	17	118	10	21	22	29	6	0	22	91	23	3	5	57	4	10	28	27	25	14	32	24	95	27	7	24	7	13	30	23	8	74	14	0	8	2
lncRNA_12103	ptg000018l	10698755	10700690	+	1936	249	168	6	462	79	370	136	439	9	168	248	7	232	358	364	426	22	163	79	235	155	40	198	3	221	298	332	168	282	298	37	223	142	158	391	88	48	179	126	80
lncRNA_12104	ptg000018l	10776481	10777687	+	1207	0	1	0	0	0	0	0	1	6	1	0	2	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
lncRNA_12105	ptg000018l	10776562	10777687	+	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12106	ptg000018l	11399457	11407252	+	7796	62	35	187	35	6	48	13	49	2	88	55	80	58	24	18	37	45	38	82	93	83	9	56	41	36	17	191	35	22	17	75	26	45	33	81	113	75	16	33	36
lncRNA_12107	ptg000018l	11426063	11429112	+	3050	5	0	11	3	183	6	1	45	13	218	9	39	16	26	193	4	63	1	12	18	36	21	1	155	1	10	1	0	7	10	7	52	5	162	3	135	34	20	0	10
lncRNA_12108	ptg000018l	11545528	11546184	+	657	1	0	6	0	0	26	1	0	0	2	0	3	8	23	0	0	4	0	0	0	0	0	6	0	2	0	15	0	0	0	0	4	3	0	1	9	0	0	13	6
lncRNA_12109	ptg000018l	11918837	11919397	+	561	79	55	0	39	45	42	63	83	0	89	131	0	105	60	39	121	24	94	100	53	13	107	121	0	34	91	28	55	60	91	16	62	101	73	90	57	90	78	106	17
lncRNA_12110	ptg000018l	12383264	12383491	+	228	0	0	247	271	0	60	2	61	48	2	6	113	56	4	368	0	0	0	13	0	0	40	0	91	2	0	20	0	0	0	2	0	0	38	68	33	16	0	0	0
lncRNA_12111	ptg000018l	12559687	12560596	+	910	51	3	0	0	2	11	5	0	0	1	3	0	11	18	0	1	0	0	0	20	29	4	2	0	0	10	9	3	6	10	1	11	16	7	6	0	0	37	3	6
lncRNA_12112	ptg000018l	12607527	12609126	+	1600	9	0	22	4	1	17	0	5	0	0	18	0	8	16	8	6	0	9	10	6	9	0	1	0	3	12	65	0	2	12	7	2	11	2	2	2	12	12	9	4
lncRNA_12113	ptg000018l	12767027	12768117	+	1091	1	0	0	0	0	4	0	8	0	0	0	0	21	8	0	0	0	0	0	46	6	0	0	0	0	0	40	0	0	0	0	12	25	0	0	8	0	1	0	0
lncRNA_12114	ptg000018l	12876084	12876908	+	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12115	ptg000018l	12876084	12877538	+	1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12116	ptg000018l	12876084	12877538	+	1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12117	ptg000018l	12876084	12877538	+	1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12118	ptg000018l	12876084	12877538	+	1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12119	ptg000018l	12876084	12877538	+	1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12120	ptg000018l	12876096	12877538	+	1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12121	ptg000018l	12876096	12877538	+	1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12122	ptg000018l	12876162	12877538	+	1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12123	ptg000018l	12876162	12877538	+	1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12124	ptg000018l	12876174	12877538	+	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12125	ptg000018l	12876174	12877538	+	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12126	ptg000018l	12876174	12877538	+	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12127	ptg000018l	12876174	12877538	+	1365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12128	ptg000018l	13035555	13036823	+	1269	197	85	155	147	75	106	49	212	269	120	125	151	61	76	164	137	36	85	102	145	74	55	81	80	39	242	134	85	71	242	97	78	24	66	71	71	83	0	116	35
lncRNA_12129	ptg000018l	13201457	13205624	+	4168	235	1	0	104	70	177	10	117	2	242	43	0	151	236	161	0	148	2	122	134	49	87	16	0	0	163	125	1	124	163	65	115	128	39	62	112	0	28	277	0
lncRNA_12130	ptg000018l	13717104	13718816	+	1713	4	4	216	0	14	0	0	28	17	14	0	55	25	3	8	0	11	13	0	55	14	4	2	35	2	8	53	4	2	8	18	16	22	10	2	28	30	14	0	2
lncRNA_12131	ptg000018l	14292624	14294270	+	1647	13	31	6	0	2	31	27	17	0	9	0	0	25	8	4	0	1	12	0	16	12	16	4	2	31	0	15	31	0	0	2	6	0	24	0	43	0	0	0	4
lncRNA_12132	ptg000018l	14535123	14536129	+	1007	0	1	69	2	0	0	0	7	0	1	0	7	18	9	0	0	0	5	0	26	2	0	0	1	10	0	41	1	0	0	3	1	27	0	0	6	78	1	0	8
lncRNA_12133	ptg000018l	14590661	14670021	+	79361	10	11	239	2	3	5	0	4	0	2	0	79	13	13	0	0	4	12	0	84	20	2	0	9	42	1	58	11	5	1	18	13	81	0	4	25	117	22	0	1
lncRNA_12134	ptg000018l	14674501	14677590	+	3090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12135	ptg000018l	14674508	14679525	+	5018	0	0	5	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	0	5	0	0	0	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	1
lncRNA_12136	ptg000018l	14701157	14725740	+	24584	4	0	132	8	0	0	5	5	0	0	0	26	34	9	3	0	2	0	0	85	2	0	0	9	16	21	46	0	0	21	25	0	66	0	1	21	127	1	0	0
lncRNA_12137	ptg000018l	14743912	14746378	+	2467	0	0	38	0	0	3	0	5	0	0	0	6	6	3	0	0	0	1	0	15	1	0	2	6	4	0	17	0	0	0	0	0	4	0	0	10	26	0	0	2
lncRNA_12138	ptg000018l	14816935	14819340	+	2406	0	0	9	0	1	0	0	1	0	0	0	8	0	2	0	1	0	0	0	5	0	1	0	2	0	0	5	0	0	0	1	0	5	0	0	0	26	10	0	10
lncRNA_12139	ptg000018l	14855890	14871836	+	15947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12140	ptg000018l	14855998	14869779	+	13782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lncRNA_12141	ptg000018l	14868836	14872534	+	3699	0	0	5	2	0	0	0	0	0	0	0	2	5	0	0	0	0	6	0	7	0	2	0	0	4	0	34	0	0	0	13	13	15	0	0	6	23	12	0	0
lncRNA_12142	ptg000018l	15188090	15189961	+	1872	1	0	6	0	0	5	1	7	0	0	0	0	5	4	2	0	1	0	0	35	14	0	0	0	0	0	42	0	4	0	26	0	60	0	0	9	25	0	0	0
lncRNA_12143	ptg000018l	15241754	15250209	+	8456	2	2	4	2	0	4	0	14	0	0	0	5	1	6	0	0	1	1	0	37	5	2	0	0	1	2	47	2	0	2	22	11	28	0	0	1	0	0	0	0
