gene_id,species,group_id,type,conservation_level
Pocillopora_meandrina_HIv1___RNAseq.g7235.t1,Ptua,OG_09863,three_way,medium
FUN_042873-T1,Apul,OG_09864,three_way,medium
Peve_00028527,Peve,OG_09864,three_way,medium
Pocillopora_meandrina_HIv1___TS.g983.t1,Ptua,OG_09864,three_way,medium
FUN_042874-T1,Apul,OG_09865,three_way,high
Peve_00040164,Peve,OG_09865,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7232.t1,Ptua,OG_09865,three_way,high
FUN_042875-T1,Apul,OG_09866,three_way,medium
Peve_00040165,Peve,OG_09866,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7231.t1,Ptua,OG_09866,three_way,medium
FUN_042876-T1,Apul,OG_09867,three_way,medium
Peve_00040153,Peve,OG_09867,three_way,medium
Pocillopora_meandrina_HIv1___TS.g977.t1,Ptua,OG_09867,three_way,medium
FUN_042877-T1,Apul,OG_09868,three_way,medium
Peve_00040154,Peve,OG_09868,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7229.t1,Ptua,OG_09868,three_way,medium
FUN_042878-T1,Apul,OG_09869,three_way,medium
Peve_00015664,Peve,OG_09869,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7228.t1,Ptua,OG_09869,three_way,medium
FUN_042905-T1,Apul,OG_09870,three_way,low
Peve_00019284,Peve,OG_09870,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7203.t1,Ptua,OG_09870,three_way,low
FUN_042907-T1,Apul,OG_09871,three_way,medium
Peve_00019285,Peve,OG_09871,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7202.t1,Ptua,OG_09871,three_way,medium
FUN_042910-T1,Apul,OG_09872,three_way,high
Peve_00019286,Peve,OG_09872,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7200.t1,Ptua,OG_09872,three_way,high
FUN_042911-T1,Apul,OG_09873,three_way,medium
Peve_00019287,Peve,OG_09873,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7198.t1,Ptua,OG_09873,three_way,medium
FUN_042912-T1,Apul,OG_09874,three_way,medium
Peve_00019289,Peve,OG_09874,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7196.t1,Ptua,OG_09874,three_way,medium
FUN_042913-T1,Apul,OG_09875,three_way,low
Peve_00019291,Peve,OG_09875,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7195.t1,Ptua,OG_09875,three_way,low
FUN_042914-T1,Apul,OG_09876,three_way,low
Peve_00019292,Peve,OG_09876,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7194.t1,Ptua,OG_09876,three_way,low
FUN_042915-T1,Apul,OG_09877,three_way,low
Peve_00019293,Peve,OG_09877,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7193.t1,Ptua,OG_09877,three_way,low
FUN_042920-T1,Apul,OG_09878,three_way,medium
Peve_00007251,Peve,OG_09878,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7180.t1,Ptua,OG_09878,three_way,medium
FUN_042933-T1,Apul,OG_09879,three_way,low
Peve_00007250,Peve,OG_09879,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7179.t1,Ptua,OG_09879,three_way,low
FUN_042945-T1,Apul,OG_09880,three_way,medium
Peve_00026954,Peve,OG_09880,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7152.t1,Ptua,OG_09880,three_way,medium
FUN_042949-T1,Apul,OG_09881,three_way,medium
Peve_00019972,Peve,OG_09881,three_way,medium
Pocillopora_meandrina_HIv1___TS.g886.t1,Ptua,OG_09881,three_way,medium
FUN_042955-T1,Apul,OG_09882,three_way,medium
Peve_00025634,Peve,OG_09882,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7125.t1,Ptua,OG_09882,three_way,medium
FUN_042956-T1,Apul,OG_09883,three_way,medium
Peve_00025632,Peve,OG_09883,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7124.t1,Ptua,OG_09883,three_way,medium
FUN_042957-T1,Apul,OG_09884,three_way,low
Peve_00039056,Peve,OG_09884,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7123.t1,Ptua,OG_09884,three_way,low
FUN_042958-T1,Apul,OG_09885,three_way,high
Peve_00039055,Peve,OG_09885,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7122.t1,Ptua,OG_09885,three_way,high
FUN_042959-T1,Apul,OG_09886,three_way,medium
Peve_00039053,Peve,OG_09886,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7120.t1,Ptua,OG_09886,three_way,medium
FUN_042961-T1,Apul,OG_09887,three_way,high
Peve_00039052,Peve,OG_09887,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7119.t1,Ptua,OG_09887,three_way,high
FUN_042963-T1,Apul,OG_09888,three_way,medium
Peve_00039045,Peve,OG_09888,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.4783_t,Ptua,OG_09888,three_way,medium
FUN_042965-T1,Apul,OG_09889,three_way,low
Peve_00039044,Peve,OG_09889,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7111.t1,Ptua,OG_09889,three_way,low
FUN_042969-T1,Apul,OG_09890,three_way,medium
Peve_00039038,Peve,OG_09890,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7107.t1,Ptua,OG_09890,three_way,medium
FUN_042970-T1,Apul,OG_09891,three_way,high
Peve_00039048,Peve,OG_09891,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7106.t1,Ptua,OG_09891,three_way,high
FUN_042971-T1,Apul,OG_09892,three_way,low
Peve_00039041,Peve,OG_09892,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7105.t1,Ptua,OG_09892,three_way,low
FUN_042972-T1,Apul,OG_09893,three_way,medium
Peve_00039022,Peve,OG_09893,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7104.t1,Ptua,OG_09893,three_way,medium
FUN_042988-T1,Apul,OG_09894,three_way,low
Peve_00036062,Peve,OG_09894,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7093.t1,Ptua,OG_09894,three_way,low
FUN_042989-T1,Apul,OG_09895,three_way,high
Peve_00031072,Peve,OG_09895,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7089.t1,Ptua,OG_09895,three_way,high
FUN_042991-T1,Apul,OG_09896,three_way,medium
Peve_00031067,Peve,OG_09896,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7016.t1,Ptua,OG_09896,three_way,medium
FUN_042992-T1,Apul,OG_09897,three_way,high
Peve_00031062,Peve,OG_09897,three_way,high
Pocillopora_meandrina_HIv1___TS.g753.t1,Ptua,OG_09897,three_way,high
FUN_042993-T1,Apul,OG_09898,three_way,medium
Peve_00031061,Peve,OG_09898,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7018.t1,Ptua,OG_09898,three_way,medium
FUN_042994-T1,Apul,OG_09899,three_way,medium
Peve_00031060,Peve,OG_09899,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7019.t1,Ptua,OG_09899,three_way,medium
FUN_042996-T1,Apul,OG_09900,three_way,medium
Peve_00012463,Peve,OG_09900,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7020.t1,Ptua,OG_09900,three_way,medium
FUN_042997-T1,Apul,OG_09901,three_way,high
Peve_00015175,Peve,OG_09901,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7021.t1,Ptua,OG_09901,three_way,high
FUN_042998-T1,Apul,OG_09902,three_way,high
Peve_00015176,Peve,OG_09902,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7022.t1,Ptua,OG_09902,three_way,high
FUN_042999-T1,Apul,OG_09903,three_way,low
Peve_00017784,Peve,OG_09903,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7023.t1,Ptua,OG_09903,three_way,low
FUN_043000-T1,Apul,OG_09904,three_way,high
Peve_00017783,Peve,OG_09904,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7024.t1,Ptua,OG_09904,three_way,high
FUN_043002-T1,Apul,OG_09905,three_way,medium
Peve_00017780,Peve,OG_09905,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7026.t1,Ptua,OG_09905,three_way,medium
FUN_043003-T1,Apul,OG_09906,three_way,high
Peve_00017777,Peve,OG_09906,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7027.t1,Ptua,OG_09906,three_way,high
FUN_043004-T1,Apul,OG_09907,three_way,high
Peve_00017776,Peve,OG_09907,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7028.t1,Ptua,OG_09907,three_way,high
FUN_043005-T1,Apul,OG_09908,three_way,medium
Peve_00017775,Peve,OG_09908,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7029.t1,Ptua,OG_09908,three_way,medium
FUN_043007-T1,Apul,OG_09909,three_way,low
Peve_00017772,Peve,OG_09909,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.4691_t,Ptua,OG_09909,three_way,low
FUN_043008-T1,Apul,OG_09910,three_way,high
Peve_00017770,Peve,OG_09910,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7032.t1,Ptua,OG_09910,three_way,high
FUN_043009-T1,Apul,OG_09911,three_way,medium
Peve_00017769,Peve,OG_09911,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7033.t1,Ptua,OG_09911,three_way,medium
FUN_043010-T1,Apul,OG_09912,three_way,medium
Peve_00017768,Peve,OG_09912,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7034.t1,Ptua,OG_09912,three_way,medium
FUN_043011-T1,Apul,OG_09913,three_way,low
Peve_00017767,Peve,OG_09913,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7035.t1,Ptua,OG_09913,three_way,low
FUN_043014-T1,Apul,OG_09914,three_way,medium
Peve_00017765,Peve,OG_09914,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7037.t1,Ptua,OG_09914,three_way,medium
FUN_043019-T1,Apul,OG_09915,three_way,medium
Peve_00017760,Peve,OG_09915,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7041.t1,Ptua,OG_09915,three_way,medium
FUN_043025-T1,Apul,OG_09916,three_way,medium
Peve_00041863,Peve,OG_09916,three_way,medium
Pocillopora_meandrina_HIv1___TS.g23978.t1,Ptua,OG_09916,three_way,medium
FUN_043027-T1,Apul,OG_09917,three_way,low
Peve_00026962,Peve,OG_09917,three_way,low
Pocillopora_meandrina_HIv1___TS.g790.t1,Ptua,OG_09917,three_way,low
FUN_043029-T2,Apul,OG_09918,three_way,low
Peve_00026963,Peve,OG_09918,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7057.t1,Ptua,OG_09918,three_way,low
FUN_043030-T1,Apul,OG_09919,three_way,medium
Peve_00026964,Peve,OG_09919,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7058.t1,Ptua,OG_09919,three_way,medium
FUN_043031-T1,Apul,OG_09920,three_way,low
Peve_00026965,Peve,OG_09920,three_way,low
Pocillopora_meandrina_HIv1___TS.g793.t1,Ptua,OG_09920,three_way,low
FUN_043033-T1,Apul,OG_09921,three_way,medium
Peve_00026967,Peve,OG_09921,three_way,medium
Pocillopora_meandrina_HIv1___TS.g794.t2,Ptua,OG_09921,three_way,medium
FUN_043034-T1,Apul,OG_09922,three_way,low
Peve_00026968,Peve,OG_09922,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7061.t1,Ptua,OG_09922,three_way,low
FUN_043035-T1,Apul,OG_09923,three_way,low
Peve_00026975,Peve,OG_09923,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7043.t1,Ptua,OG_09923,three_way,low
FUN_043037-T1,Apul,OG_09924,three_way,high
Peve_00026463,Peve,OG_09924,three_way,high
Pocillopora_meandrina_HIv1___TS.g811.t1,Ptua,OG_09924,three_way,high
FUN_043038-T1,Apul,OG_09925,three_way,low
Peve_00026462,Peve,OG_09925,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7077.t1,Ptua,OG_09925,three_way,low
FUN_043040-T1,Apul,OG_09926,three_way,medium
Peve_00026460,Peve,OG_09926,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7078.t1,Ptua,OG_09926,three_way,medium
FUN_043082-T1,Apul,OG_09927,three_way,medium
Peve_00026459,Peve,OG_09927,three_way,medium
Pocillopora_meandrina_HIv1___TS.g814.t1,Ptua,OG_09927,three_way,medium
FUN_043084-T1,Apul,OG_09928,three_way,medium
Peve_00026456,Peve,OG_09928,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7081.t1,Ptua,OG_09928,three_way,medium
FUN_043085-T1,Apul,OG_09929,three_way,medium
Peve_00026453,Peve,OG_09929,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7084.t1,Ptua,OG_09929,three_way,medium
FUN_043086-T1,Apul,OG_09930,three_way,medium
Peve_00001644,Peve,OG_09930,three_way,medium
Pocillopora_meandrina_HIv1___TS.g825.t1,Ptua,OG_09930,three_way,medium
FUN_043087-T1,Apul,OG_09931,three_way,medium
Peve_00001643,Peve,OG_09931,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7088.t2,Ptua,OG_09931,three_way,medium
FUN_043089-T1,Apul,OG_09932,three_way,high
Peve_00001654,Peve,OG_09932,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7087.t1,Ptua,OG_09932,three_way,high
FUN_043091-T1,Apul,OG_09933,three_way,medium
Peve_00001653,Peve,OG_09933,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6995.t1,Ptua,OG_09933,three_way,medium
FUN_043092-T2,Apul,OG_09934,three_way,medium
Peve_00038925,Peve,OG_09934,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6998.t1,Ptua,OG_09934,three_way,medium
FUN_043094-T1,Apul,OG_09935,three_way,medium
Peve_00038927,Peve,OG_09935,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7010.t1,Ptua,OG_09935,three_way,medium
FUN_043096-T1,Apul,OG_09936,three_way,low
Peve_00033763,Peve,OG_09936,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7008.t1,Ptua,OG_09936,three_way,low
FUN_043097-T2,Apul,OG_09937,three_way,medium
Peve_00033762,Peve,OG_09937,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7007.t1,Ptua,OG_09937,three_way,medium
FUN_043098-T1,Apul,OG_09938,three_way,medium
Peve_00033761,Peve,OG_09938,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7006.t1,Ptua,OG_09938,three_way,medium
FUN_043099-T1,Apul,OG_09939,three_way,high
Peve_00026300,Peve,OG_09939,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7004.t1,Ptua,OG_09939,three_way,high
FUN_043101-T1,Apul,OG_09940,three_way,medium
Peve_00026301,Peve,OG_09940,three_way,medium
Pocillopora_meandrina_HIv1___TS.g740.t1,Ptua,OG_09940,three_way,medium
FUN_043104-T1,Apul,OG_09941,three_way,high
Peve_00026302,Peve,OG_09941,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7898.t1,Ptua,OG_09941,three_way,high
FUN_043106-T1,Apul,OG_09942,three_way,high
Peve_00014958,Peve,OG_09942,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7005.t1,Ptua,OG_09942,three_way,high
FUN_043110-T1,Apul,OG_09943,three_way,low
Peve_00019983,Peve,OG_09943,three_way,low
Pocillopora_meandrina_HIv1___TS.g2567.t1,Ptua,OG_09943,three_way,low
FUN_043111-T1,Apul,OG_09944,three_way,high
Peve_00014954,Peve,OG_09944,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7894.t1,Ptua,OG_09944,three_way,high
FUN_043112-T1,Apul,OG_09945,three_way,medium
Peve_00027467,Peve,OG_09945,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7893.t1,Ptua,OG_09945,three_way,medium
FUN_043113-T1,Apul,OG_09946,three_way,high
Peve_00031007,Peve,OG_09946,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7892.t1,Ptua,OG_09946,three_way,high
FUN_043114-T1,Apul,OG_09947,three_way,high
Peve_00026299,Peve,OG_09947,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7891.t2,Ptua,OG_09947,three_way,high
FUN_043115-T2,Apul,OG_09948,three_way,medium
Peve_00026298,Peve,OG_09948,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7890.t1,Ptua,OG_09948,three_way,medium
FUN_043116-T1,Apul,OG_09949,three_way,medium
Peve_00026297,Peve,OG_09949,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7889.t1,Ptua,OG_09949,three_way,medium
FUN_043117-T1,Apul,OG_09950,three_way,medium
Peve_00026296,Peve,OG_09950,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7888.t1,Ptua,OG_09950,three_way,medium
FUN_043118-T1,Apul,OG_09951,three_way,medium
Peve_00026295,Peve,OG_09951,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7887.t1,Ptua,OG_09951,three_way,medium
FUN_043119-T1,Apul,OG_09952,three_way,high
Peve_00025023,Peve,OG_09952,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7886.t1,Ptua,OG_09952,three_way,high
FUN_043123-T1,Apul,OG_09953,three_way,medium
Peve_00026287,Peve,OG_09953,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g7879.t1,Ptua,OG_09953,three_way,medium
FUN_043124-T1,Apul,OG_09954,three_way,low
Peve_00026286,Peve,OG_09954,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7878.t1,Ptua,OG_09954,three_way,low
FUN_043125-T1,Apul,OG_09955,three_way,high
Peve_00033022,Peve,OG_09955,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7877.t1,Ptua,OG_09955,three_way,high
FUN_043126-T1,Apul,OG_09956,three_way,low
Peve_00013593,Peve,OG_09956,three_way,low
Pocillopora_meandrina_HIv1___TS.g1627.t1,Ptua,OG_09956,three_way,low
FUN_043127-T1,Apul,OG_09957,three_way,high
Peve_00013592,Peve,OG_09957,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g7874.t2,Ptua,OG_09957,three_way,high
FUN_043129-T1,Apul,OG_09958,three_way,high
Peve_00021467,Peve,OG_09958,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g6873.t1,Ptua,OG_09958,three_way,high
FUN_043130-T1,Apul,OG_09959,three_way,medium
Peve_00013596,Peve,OG_09959,three_way,medium
Pocillopora_meandrina_HIv1___TS.g613.t1,Ptua,OG_09959,three_way,medium
FUN_043131-T1,Apul,OG_09960,three_way,high
Peve_00021463,Peve,OG_09960,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g6875.t1,Ptua,OG_09960,three_way,high
FUN_043135-T1,Apul,OG_09961,three_way,medium
Peve_00034953,Peve,OG_09961,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6877.t1,Ptua,OG_09961,three_way,medium
FUN_043143-T1,Apul,OG_09962,three_way,medium
Peve_00034956,Peve,OG_09962,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6885.t1,Ptua,OG_09962,three_way,medium
FUN_043144-T1,Apul,OG_09963,three_way,high
Peve_00034957,Peve,OG_09963,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g6886.t1,Ptua,OG_09963,three_way,high
FUN_043145-T1,Apul,OG_09964,three_way,medium
Peve_00044698,Peve,OG_09964,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6860.t1,Ptua,OG_09964,three_way,medium
FUN_043146-T1,Apul,OG_09965,three_way,medium
Peve_00044697,Peve,OG_09965,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6859.t1,Ptua,OG_09965,three_way,medium
FUN_043147-T1,Apul,OG_09966,three_way,medium
Peve_00044693,Peve,OG_09966,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6856.t1,Ptua,OG_09966,three_way,medium
FUN_043148-T1,Apul,OG_09967,three_way,high
Peve_00044685,Peve,OG_09967,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g6855.t1,Ptua,OG_09967,three_way,high
FUN_043149-T1,Apul,OG_09968,three_way,medium
Peve_00011390,Peve,OG_09968,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6853.t1,Ptua,OG_09968,three_way,medium
FUN_043151-T1,Apul,OG_09969,three_way,medium
Peve_00011388,Peve,OG_09969,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6826.t2,Ptua,OG_09969,three_way,medium
FUN_043152-T1,Apul,OG_09970,three_way,medium
Peve_00011385,Peve,OG_09970,three_way,medium
Pocillopora_meandrina_HIv1___TS.g568.t1,Ptua,OG_09970,three_way,medium
FUN_043153-T1,Apul,OG_09971,three_way,low
Peve_00011383,Peve,OG_09971,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g6828.t1,Ptua,OG_09971,three_way,low
FUN_043155-T1,Apul,OG_09972,three_way,low
Peve_00011378,Peve,OG_09972,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g6836.t1,Ptua,OG_09972,three_way,low
FUN_043157-T1,Apul,OG_09973,three_way,medium
Peve_00011373,Peve,OG_09973,three_way,medium
Pocillopora_meandrina_HIv1___TS.g580.t1,Ptua,OG_09973,three_way,medium
FUN_043158-T1,Apul,OG_09974,three_way,high
Peve_00011401,Peve,OG_09974,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g6840.t1,Ptua,OG_09974,three_way,high
FUN_043159-T1,Apul,OG_09975,three_way,high
Peve_00011398,Peve,OG_09975,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g6841.t1,Ptua,OG_09975,three_way,high
FUN_043161-T1,Apul,OG_09976,three_way,medium
Peve_00011372,Peve,OG_09976,three_way,medium
Pocillopora_meandrina_HIv1___TS.g583.t1,Ptua,OG_09976,three_way,medium
FUN_043162-T1,Apul,OG_09977,three_way,low
Peve_00036512,Peve,OG_09977,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g6843.t1,Ptua,OG_09977,three_way,low
FUN_043163-T1,Apul,OG_09978,three_way,low
Peve_00032683,Peve,OG_09978,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g7575.t1,Ptua,OG_09978,three_way,low
FUN_043165-T1,Apul,OG_09979,three_way,medium
Peve_00036509,Peve,OG_09979,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6824.t1,Ptua,OG_09979,three_way,medium
FUN_043169-T1,Apul,OG_09980,three_way,low
Peve_00025850,Peve,OG_09980,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g6792.t1,Ptua,OG_09980,three_way,low
FUN_043171-T1,Apul,OG_09981,three_way,medium
Peve_00025849,Peve,OG_09981,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6793.t1,Ptua,OG_09981,three_way,medium
FUN_043174-T1,Apul,OG_09982,three_way,medium
Peve_00025847,Peve,OG_09982,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6799.t1,Ptua,OG_09982,three_way,medium
FUN_043175-T1,Apul,OG_09983,three_way,medium
Peve_00025846,Peve,OG_09983,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6800.t1,Ptua,OG_09983,three_way,medium
FUN_043176-T1,Apul,OG_09984,three_way,high
Peve_00025845,Peve,OG_09984,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g6801.t1,Ptua,OG_09984,three_way,high
FUN_043178-T1,Apul,OG_09985,three_way,medium
Peve_00025844,Peve,OG_09985,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6802.t1,Ptua,OG_09985,three_way,medium
FUN_043179-T1,Apul,OG_09986,three_way,medium
Peve_00025843,Peve,OG_09986,three_way,medium
Pocillopora_meandrina_HIv1___TS.g546.t1,Ptua,OG_09986,three_way,medium
FUN_043181-T1,Apul,OG_09987,three_way,medium
Peve_00043024,Peve,OG_09987,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g18637.t1,Ptua,OG_09987,three_way,medium
FUN_043182-T1,Apul,OG_09988,three_way,low
Peve_00043027,Peve,OG_09988,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g6806.t1,Ptua,OG_09988,three_way,low
FUN_043190-T1,Apul,OG_09989,three_way,medium
Peve_00039859,Peve,OG_09989,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6807.t1,Ptua,OG_09989,three_way,medium
FUN_043192-T1,Apul,OG_09990,three_way,medium
Peve_00039864,Peve,OG_09990,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6808.t1,Ptua,OG_09990,three_way,medium
FUN_043193-T2,Apul,OG_09991,three_way,low
Peve_00039868,Peve,OG_09991,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g6809.t1,Ptua,OG_09991,three_way,low
FUN_043195-T1,Apul,OG_09992,three_way,high
Peve_00039869,Peve,OG_09992,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g6810.t1,Ptua,OG_09992,three_way,high
FUN_043204-T1,Apul,OG_09993,three_way,medium
Peve_00039861,Peve,OG_09993,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6812.t1,Ptua,OG_09993,three_way,medium
FUN_043207-T1,Apul,OG_09994,three_way,medium
Peve_00039862,Peve,OG_09994,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6814.t1,Ptua,OG_09994,three_way,medium
FUN_043216-T1,Apul,OG_09995,three_way,low
Peve_00037098,Peve,OG_09995,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g6783.t1,Ptua,OG_09995,three_way,low
FUN_043221-T1,Apul,OG_09996,three_way,low
Peve_00037105,Peve,OG_09996,three_way,low
Pocillopora_meandrina_HIv1___RNAseq.g6778.t1,Ptua,OG_09996,three_way,low
FUN_043222-T1,Apul,OG_09997,three_way,medium
Peve_00007691,Peve,OG_09997,three_way,medium
Pocillopora_meandrina_HIv1___RNAseq.g6774.t1a,Ptua,OG_09997,three_way,medium
FUN_043224-T1,Apul,OG_09998,three_way,high
Peve_00007692,Peve,OG_09998,three_way,high
Pocillopora_meandrina_HIv1___RNAseq.g6773.t1,Ptua,OG_09998,three_way,high
FUN_043231-T1,Apul,OG_09999,three_way,medium
